id,num_views,num_votes,num_comments
115494,22.777121,2.991819,0
135644,27.98418,3.973638,0.091436
275405,7.156474,1.321741,0
21041,5.724747,1.204996,0
62209,5.403052,1.37824,0
319927,7.262232,1.186858,0
48544,27.260788,2.935011,0
359567,4.179918,1.263022,0
212172,12.430089,1.592163,0
252166,10.328563,1.372281,0
76443,27.244933,3.657152,0
301351,14.130556,1.811175,0
40984,5.103113,1.175811,0
104051,3.876663,1.267636,0
32257,11.646051,1.636822,0
70397,5.922219,2.604016,0
22998,10.752586,1.43619,0
330597,3.697108,2.81423,0
256448,4.755114,2.462426,0
248174,6.78604,1.209474,0
32372,2.926449,1.12078,0
21817,2.79703,1.114471,0
345545,2.779056,1.113573,0
352372,2.780633,1.113629,0
18905,3.024262,1.125535,0
293060,3.024435,1.125537,0
270699,2.943291,1.121495,0
253377,3.058376,1.127082,0
59013,3.16544,1.13225,0
218153,3.271346,1.137349,0
252011,3.386471,1.142887,0
265455,3.381959,1.142669,0
123714,3.388069,1.142967,0
13499,8.923555,1.352358,0
270618,20.896108,2.874251,0
168439,16.548405,3.573271,0
2851,16.85753,3.581505,0
258445,12.027308,3.504114,0
99854,33.160257,6.592091,0.64894
374779,16.737235,3.57798,0
324995,15.849896,3.555393,0
132099,11.062612,1.362024,0
279075,14.08316,3.560669,0
9138,18.677827,3.626852,0
84166,8.646663,1.556682,0
88128,16.094006,3.562469,0
289494,6.67161,1.291489,0
316802,17.266098,3.595057,0
237030,11.116781,1.479029,0
323680,11.727202,3.493364,0
177554,16.26887,3.56642,0
70259,11.46303,3.482898,0
398128,11.282923,3.478288,0
279140,12.018732,3.502784,0
39289,16.091364,3.561323,0
138943,17.300061,3.595984,0
130855,10.843168,1.352188,0
33998,18.304925,3.620271,0
236280,13.807183,3.547456,0
132175,15.137415,3.547339,0
7618,16.876691,3.582432,0
90638,13.122582,3.60326,0
174582,11.037911,1.361025,0
216341,16.757376,3.578967,0
283093,17.432363,3.597176,0
21072,12.071598,3.504257,0
112746,14.534017,3.534395,0
41219,9.492265,3.519027,0
383543,10.577484,1.339994,0
263909,7.847717,1.354367,0
90158,12.099037,3.505057,0
297079,14.21313,3.523443,0
303710,13.022977,3.528783,0
279655,10.986129,3.554661,0
397133,13.390918,3.536903,0
52779,13.831583,3.55612,0
70515,13.734817,3.554112,0
389408,12.191779,3.508388,0
908,14.660578,3.568923,0
386839,5.610395,1.199687,0
287252,5.141019,1.177629,0
223111,11.082116,3.557143,0
187678,13.217739,3.532271,0
164421,13.0448,3.529283,0
36170,6.534043,1.242788,0
167869,14.433882,3.564699,0
50173,2.916763,0.978448,0
170814,11.729401,3.494791,0
38888,11.082116,3.557143,0
216265,11.118099,1.364529,0
339898,17.496437,3.601553,0
301274,3.564212,1.009681,0
221078,18.532082,3.627638,0
188155,13.515925,3.763666,0
153810,11.454721,1.465457,0
385999,14.154448,1.617816,0
391438,11.465212,1.465918,0
144332,11.457173,1.465555,0
295608,11.359488,1.461199,0
8445,14.227259,3.777141,0
240662,13.929986,3.532869,0
54357,12.438188,1.536618,0
150489,16.133204,3.566337,0
341622,23.073402,2.284739,0.142456
48070,36.014022,3.687454,0
344466,4.555058,1.199786,0
411448,6.131506,1.224055,0
220837,4.887895,1.165778,0
132950,4.545505,1.199327,0
159990,18.979681,2.693522,0
354133,6.409037,1.236973,0
30389,19.287193,2.64194,0
239660,20.052459,2.60843,0
77876,5.013002,1.379705,0
129575,16.138008,3.562617,0
235493,4.000721,1.15468,0
392386,121.139203,6.270622,4.484732
342322,9.148994,1.345873,0
210582,5.276265,1.392707,0
160474,18.525144,2.867275,0
189693,11.359928,1.418442,0
61835,12.147415,1.453248,0
269625,11.593609,1.428844,0
154116,11.087006,1.406248,0
302170,11.891066,1.441934,0
68425,18.449139,2.864824,0
219712,18.389196,2.862946,0
136971,18.339491,2.862427,0
138903,18.410622,2.862926,0
186004,17.496148,2.79635,0
327824,17.493559,2.796446,0
195940,11.300933,1.415937,0
312779,10.315293,1.443697,0
278995,19.905407,2.952233,0
138308,13.417328,1.551087,0
355185,16.374616,3.572944,0
290876,18.59579,2.810225,0
13098,18.4802,2.809148,0
62129,17.447402,2.800781,0
325224,4.683318,1.147006,0
47408,5.683673,1.413004,0
117180,12.914082,1.755916,0
405618,3.394587,1.144203,0
222220,20.932822,2.991458,0
268214,17.448651,2.800415,0
221328,21.816052,2.99479,0
154865,10.615294,1.642036,0
260926,14.661969,1.872149,0
174554,18.385577,2.808095,0
131626,9.60765,3.522024,0
49938,18.447537,2.80883,0
121618,18.536564,2.809835,0
357867,8.927245,1.468061,0
10620,5.470198,1.402408,0
273819,11.707059,1.528426,0
20832,9.098556,1.389409,0
346077,4.537988,1.140198,0
139547,11.721002,1.529046,0
396563,6.264816,1.139744,0
138189,19.104374,2.877884,0
140741,19.094866,2.878364,0
278162,20.199449,2.954268,0
207235,18.342084,2.806611,0
209834,4.79606,1.283657,0
191907,4.699757,1.205918,0
125696,11.672241,1.526877,0
106383,11.704728,1.528322,0
125934,4.686778,1.20534,0
400859,9.23508,1.395537,0
48108,11.716353,1.528839,0
241332,4.803349,1.210893,0
373322,5.778442,1.207558,0
77598,12.84761,3.449232,0
397664,14.50683,3.566831,0
320969,22.281864,2.918371,0
372150,23.796413,1.805492,0
350565,11.214092,1.483284,0
339732,4.851886,1.213064,0
380138,10.330192,1.444309,0
146287,12.48492,1.510483,0
109659,8.537756,1.345071,0
53830,13.397336,1.55018,0
365020,2.947696,1.073051,0
391003,3.344587,1.092111,0
339808,23.629529,2.631329,0
265158,9.097735,1.368339,0
223719,1.351749,1.043137,0
88068,12.490497,1.510728,0
110378,10.3227,1.415245,0
251149,11.394661,1.420008,0
28666,10.426707,1.333222,0
332044,1.320816,1.041606,0
16118,1.321889,1.041655,0
113981,1.321336,1.04163,0
131120,10.311055,1.327892,0
14146,1.321771,1.04165,0
82417,1.357561,1.043403,0
166559,1.357885,1.043418,0
336990,7.155834,1.322329,0
401784,1.320816,1.041606,0
216014,6.037562,1.23939,0
195084,1.25618,1.038413,0
117340,1.25472,1.038346,0
345274,3.836991,1.165048,0
79662,1.327806,1.041926,0
97611,1.327334,1.041904,0
248158,8.768697,1.562112,0
229162,6.782275,1.254271,0
103195,3.975613,1.170901,0
142709,1.297129,1.040407,0
80490,22.93997,2.621422,0
395268,24.066834,2.634705,0
2788,1.288861,1.040028,0
319089,1.327105,1.041894,0
192202,13.30083,1.773523,0
113414,6.808548,1.210529,0
83987,5.954298,1.204401,0
397653,1.326633,1.041872,0
344434,1.290152,1.040087,0
51442,1.293229,1.040228,0
81536,4.25498,1.1851,0
210168,7.252049,1.326563,0
220510,1.319904,1.041564,0
296499,1.328419,1.041954,0
374147,1.319229,1.041533,0
301902,6.846178,1.212357,0
144339,1.163875,1.035127,0
25121,2.696402,1.060893,0
245477,4.264225,1.090117,0
119976,10.590505,1.427246,0
406286,2.17279,0.988959,0
391885,6.272893,1.230517,0
85417,6.706644,1.205842,0
401197,1.318831,1.041515,0
315397,10.534327,3.545866,0
312435,44.149034,3.540532,0.311428
185708,10.515906,3.545463,0
247377,15.23473,3.584395,0
150263,5.572001,1.197915,0
257136,8.259696,1.333413,0
294484,5.036745,1.172864,0
40421,54.241242,2.827614,1.141124
396524,3.117469,1.129814,0
292866,26.873917,3.307787,0
371095,19.361234,2.844405,0
270498,54.240984,2.827617,1.141088
9156,7.464231,1.328495,0
253578,54.239178,2.827632,1.140964
213996,54.240212,2.827626,1.141008
201442,5.621594,1.189434,0
265674,54.239848,2.827629,1.140972
120993,32.771024,2.853366,0.457532
214834,11.413704,1.508832,0
317144,4.072106,1.175509,0
325042,10.932921,1.422702,0
152195,54.237875,2.827645,1.140836
36870,27.425044,1.972114,0
295844,54.239335,2.827638,1.14088
351904,9.996396,1.517303,0
227636,9.915038,1.513629,0
93603,27.431271,1.972332,0
270499,4.134497,1.156992,0
375503,4.925957,1.157892,0
97519,2.978576,1.123905,0
176383,3.503473,1.129138,0
55899,5.379179,1.219241,0
404363,4.35148,1.189239,0
417,2.861048,1.22614,0
193830,4.34988,1.189163,0
246127,2.165753,1.129272,0
25187,11.307736,1.458946,0
194899,2.726043,1.111513,0
44298,4.132069,1.129799,0
182539,11.273408,1.457435,0
244777,11.25594,1.456664,0
114933,4.018057,1.216706,0
108204,6.644396,1.247853,0
143629,29.378786,3.485215,0
273638,8.892454,1.350969,0
246445,29.317445,3.536801,0
317306,2.682724,1.060464,0
144347,10.822537,1.437465,0
265609,9.49282,1.378084,0
203757,11.529052,1.468777,0
193964,2.375532,1.045396,0
341525,12.421812,1.507741,0
109962,2.335889,1.092626,0
206510,6.156796,1.27513,0
178031,8.002225,1.525856,0
373489,4.29411,1.163803,0
183107,3.959377,1.171116,0
146190,9.650406,1.385128,0
227247,2.811996,1.115179,0
293931,3.969453,1.171601,0
185293,2.847858,1.100451,0
402570,8.842557,1.373603,0
220769,4.084472,1.154468,0
330615,9.588789,1.38236,0
291604,9.618105,1.383678,0
387531,2.246666,1.087025,0
382269,22.315046,3.02908,0
139946,82.7189,3.388833,2.69514
392365,24.665622,3.022674,0
128708,19.271246,2.818159,0
194484,28.697646,2.85666,0
214767,25.159211,2.750212,0
340886,18.078533,2.807422,0
70773,18.75888,2.813508,0
347005,8.76764,1.345299,0
134914,4.549374,1.190653,0
142718,3.622128,1.134358,0
64575,8.79693,1.346623,0
8197,5.962199,1.216229,0
177573,8.852355,1.349134,0
389761,6.478614,1.270042,0
345686,6.189606,1.265704,0
277141,7.983189,1.524758,0
49485,20.132951,2.852032,0
402454,20.09371,2.852134,0
41130,20.85538,2.954547,0
364588,2.989885,1.233441,0
67534,2.140216,1.184526,0
291028,2.025224,1.178434,0
373074,2.024944,1.178419,0
316969,2.139669,1.184497,0
286132,2.967375,1.232126,0
162878,0.819537,1.109097,0
204856,2.024708,1.178407,0
311875,7.501919,1.482474,0
353093,6.43973,1.424436,0
274129,2.843125,1.224557,0
379036,3.171316,1.243514,0
260726,2.865321,1.2258,0
239998,2.254521,1.191275,0
138111,1.079084,1.124338,0
383626,7.50595,1.482693,0
401600,19.052783,2.785254,0
133946,16.27576,3.573272,0
188815,8.971574,1.354531,0
271896,10.402739,1.400032,0
254008,8.948977,1.353509,0
372617,8.795889,1.346576,0
8107,6.621736,1.24676,0
170008,8.735814,1.343881,0
143757,8.832217,1.348224,0
267571,10.722935,1.389974,0
289180,3.415439,1.126636,0
324756,25.900591,1.990504,0
93563,23.582264,3.175313,0
96685,23.080689,2.945119,0
81262,4.140018,1.17885,0
220579,7.099551,1.334683,0
213797,8.794338,1.346508,0
60306,10.813819,1.465686,0
346208,6.499261,1.290975,0
254554,19.650788,3.654792,0
112399,102.111686,4.418912,4.044896
393270,8.771587,1.345505,0
202837,7.588285,1.202142,0
274569,8.898205,1.334941,0
142987,3.964822,1.171025,0
87258,6.579795,1.358042,0
55507,9.325923,1.370531,0
28634,5.978986,1.236984,0
72636,6.497348,1.15071,0
294239,8.879996,1.350388,0
218506,2.509084,1.084796,0
182914,19.59173,2.879935,0
17018,21.175494,2.959566,0
38813,19.85733,2.880346,0
83389,19.904674,2.880831,0
170195,18.882372,2.819686,0
180822,5.869026,1.422257,0
34238,10.755306,1.41522,0
258402,8.956581,1.353854,0
114198,21.046532,2.961194,0
207946,16.75342,3.5815,0
75778,19.035148,2.779772,0
126611,16.071381,3.561044,0
350545,20.960298,2.958778,0
137549,18.255399,2.705022,0
313734,21.113833,2.962118,0
287258,8.749045,1.373749,0
51198,9.300129,1.369367,0
33300,1.265609,1.038846,0
35742,1.572191,1.00698,0
326557,8.930522,1.352669,0
328407,10.068195,1.403849,0
258396,10.045875,1.402855,0
276042,7.48904,1.301079,0
261427,12.218625,1.583141,0
338613,1.58061,1.007385,0
128907,26.468467,3.308203,0
39475,69.835965,3.815292,2.197404
153428,17.949612,2.768631,0
95290,6.236009,1.270856,0
356846,11.967128,1.910082,0
48523,31.138727,3.686966,0
292810,4.40558,1.143003,0
136527,9.822358,1.375061,0
357803,5.40663,1.190194,0
196710,5.415806,1.180058,0
39536,5.706222,1.204162,0
149804,5.689991,1.203402,0
302853,3.617053,1.10533,0
334873,8.012165,1.526104,0
79435,2.878404,1.226557,0
24648,6.557558,1.430978,0
69577,2.620408,1.212009,0
36297,1.057637,1.123112,0
411298,2.920608,1.228951,0
43077,7.494877,1.482056,0
3165,7.086061,1.459374,0
120082,1.066242,1.123604,0
28078,2.848322,1.225067,0
118267,1.001081,1.119539,0
284288,7.165192,1.464354,0
285818,1.894857,1.17096,0
185933,2.253453,1.191306,0
256525,2.146263,1.185246,0
362747,6.346564,1.419506,0
208785,3.391473,1.255665,0
305041,2.571616,1.209435,0
333539,3.40403,1.256346,0
394006,3.142228,1.241507,0
328859,2.585337,1.10384,0
130250,6.280864,1.415902,0
324081,3.025579,1.234914,0
105640,4.622134,1.323954,0
185205,3.731612,1.274294,0
93661,6.90605,1.449509,0
5354,4.607903,1.323162,0
26318,6.905835,1.449498,0
237161,3.147884,1.241811,0
18820,3.166382,1.242837,0
42749,2.97889,1.231951,0
256675,17.415194,3.597727,0
259157,77.371148,3.454887,2.307584
149260,8.085976,1.529726,0
279803,9.851902,1.480656,0
346699,10.164966,1.408214,0
390892,3.754718,1.112098,0
328426,3.764904,1.112572,0
17928,3.772784,1.112914,0
352783,3.756583,1.112185,0
406029,3.73762,1.111231,0
82134,3.87194,1.117554,0
201112,10.32668,1.372147,0
121067,60.269497,2.991832,1.493436
195560,9.790765,1.391482,0
313261,2.700712,1.109419,0
298500,8.242674,1.306221,0
121161,9.014693,1.312558,0
50613,5.388962,1.211475,0
27899,11.48631,1.518602,0
369015,3.76627,1.140502,0
195300,2.96268,1.105067,0
28435,3.308159,1.083534,0
234159,3.661115,1.107641,0
174307,12.711473,1.604152,0
342315,12.257388,1.415763,0
103244,8.93286,1.352775,0
168697,11.521688,1.42562,0
229985,14.033535,3.681491,0
68904,30.514033,3.096286,0
112699,10.880704,3.372297,0
385055,31.124975,3.211884,0
132452,13.208425,3.518916,0
393114,31.337601,3.326761,0
110850,72.841448,3.277653,2.0192
311551,11.514904,1.737373,0
60131,45.957983,4.037262,0.415024
37834,31.713142,3.332352,0
400376,19.889542,2.864496,0
222205,3.677661,1.108404,0
384118,3.745029,1.111648,0
46827,4.413532,1.192618,0
88698,3.510045,1.100384,0
261875,10.56374,1.425958,0
11485,3.020976,1.107969,0
234266,3.415564,1.095903,0
122086,3.697512,1.109222,0
88333,9.004376,1.385215,0
316552,3.710616,1.109974,0
377997,5.262723,1.392068,0
275057,3.736629,1.111399,0
13978,30.700704,3.09878,0
102980,31.480214,3.445668,0
239567,18.733127,2.750072,0
17722,10.868885,1.439625,0
37306,3.211456,1.116099,0
80098,3.549791,1.094758,0
128854,30.729409,3.206813,0
188459,15.877329,3.563435,0
273480,76.813498,3.411793,2.317092
64123,3.124734,1.130121,0
135315,15.320044,3.543381,0
169953,36.271958,4.666101,0.294828
146693,3.12404,1.13009,0
218149,3.113443,1.130632,0
184533,8.394892,1.357732,0
44811,38.969417,3.417597,0
269826,34.081781,2.806219,0.494356
182450,2.394163,1.198882,0
193825,2.343391,1.196053,0
392469,3.989312,1.289259,0
241480,3.184257,1.244556,0
385761,2.997122,1.233801,0
366163,7.491297,1.481873,0
118817,6.347935,1.419581,0
379437,6.829088,1.445339,0
18205,2.345622,1.196163,0
95196,2.345518,1.196173,0
296917,5.055871,1.348148,0
251896,3.373058,1.254723,0
351848,6.801056,1.443807,0
63473,2.854371,1.225758,0
62385,6.396638,1.422226,0
148966,2.861373,1.226157,0
176343,2.317366,1.194563,0
185139,6.299813,1.416916,0
84487,3.212327,1.245436,0
49155,6.589514,1.432256,0
264015,6.293041,1.416545,0
310829,6.175684,1.410047,0
31236,6.509291,1.427796,0
30071,2.334911,1.195574,0
87868,2.82639,1.224185,0
49509,6.395969,1.422189,0
307593,7.026271,1.456432,0
409250,6.581708,1.431823,0
134971,6.535378,1.429252,0
338321,6.931742,1.451046,0
150167,2.409716,1.199792,0
95266,7.193546,1.465559,0
332554,8.540918,1.541381,0
152055,2.350406,1.196442,0
123668,6.591475,1.432365,0
26772,6.645388,1.435354,0
284368,7.039156,1.456797,0
335550,7.040478,1.456869,0
133638,12.027823,1.722597,0
25874,2.607514,1.211077,0
409353,6.862375,1.447122,0
320779,2.609412,1.211177,0
146701,30.913072,3.209797,0
103533,24.462638,2.638069,0
365095,4.742327,1.200083,0
326517,10.581596,1.407791,0
400446,10.251548,1.415837,0
204893,4.369762,1.167336,0
353727,5.764874,1.270278,0
370366,1.946585,1.072917,0
258504,72.395867,3.329586,2.06486
221053,22.715437,2.569477,0
119100,10.796642,1.436272,0
24390,10.449686,1.334341,0
409098,11.601969,1.471886,0
63193,4.507285,1.19673,0
227376,5.592818,1.198788,0
66587,11.61816,1.517894,0
390790,8.249513,1.435275,0
303412,7.595657,1.342939,0
310081,3.532518,1.101423,0
197444,3.837107,1.115932,0
270321,3.092382,1.080014,0
295501,3.093591,1.080066,0
101222,20.493934,2.860004,0
197232,3.1011,1.080419,0
290139,18.922337,2.853066,0
287244,25.379167,3.190304,0
257290,6.928341,3.897688,0
75843,9.970471,1.312359,0
395337,15.114191,1.855217,0
363199,9.677494,3.522736,0
109159,21.900181,2.785965,0
51227,2.448415,1.097424,0
302996,11.84197,1.482346,0
91121,6.062965,1.270534,0
372650,9.894306,1.396077,0
371952,9.824674,1.375144,0
320816,4.018931,1.15171,0
212042,4.67333,1.155583,0
270175,3.356296,1.092942,0
392357,11.632076,1.473193,0
241704,9.592513,1.469249,0
67565,16.604188,3.577546,0
146004,21.326524,2.925047,0
402754,11.099484,1.3637,0
402704,12.4263,1.4233,0
155613,4.483339,1.237953,0
253617,6.905878,1.26002,0
187300,3.369103,1.142369,0
80972,10.046706,1.402976,0
342508,3.529008,1.101015,0
36883,3.428241,1.145242,0
313657,23.212447,3.085853,0
137097,13.185739,3.533547,0
55202,5.498272,1.103281,0
61132,9.62371,1.412914,0
316717,3.707857,1.158869,0
123167,3.431489,1.145392,0
8941,4.162151,1.162232,0
91577,9.217223,1.394743,0
60607,9.986047,1.444501,0
36351,10.513189,1.337046,0
257892,9.509431,1.407816,0
181948,9.137708,1.391166,0
380195,3.435375,1.257989,0
370348,6.890416,1.448738,0
106195,2.397005,1.199174,0
324991,2.437165,1.20129,0
235749,6.863439,1.447192,0
331500,6.947213,1.451839,0
22691,6.931036,1.45101,0
120638,2.427626,1.200911,0
218612,2.608766,1.211143,0
127606,11.636473,1.702973,0
183171,7.076828,1.459199,0
341401,7.168143,1.464204,0
391756,0.106912,1.068276,0
269384,7.167091,1.464146,0
88848,11.72391,1.707551,0
145440,0.112016,1.068577,0
215197,9.002456,1.563715,0
55004,6.790266,1.443381,0
300532,7.138571,1.462577,0
211503,7.074993,1.459099,0
208811,0.087728,1.067179,0
57015,6.793478,1.443559,0
121508,8.774098,1.551306,0
268911,6.747387,1.440808,0
84078,11.729105,1.707823,0
297532,9.841139,1.608493,0
161496,11.118634,3.47771,0
199434,19.023671,2.817854,0
135562,3.031655,1.125863,0
105044,3.035704,1.126054,0
384046,9.058029,1.358438,0
72009,4.028642,1.140763,0
152959,10.75702,1.434693,0
343379,4.661481,1.179766,0
169091,2.469852,1.049972,0
114664,12.476717,1.425319,0
403503,5.724451,1.205075,0
386121,4.093728,1.14398,0
43377,5.331485,1.395195,0
307639,4.449444,1.145006,0
170860,3.072697,1.128473,0
274982,30.137161,3.554086,0
175449,11.986386,3.500668,0
201504,19.747292,2.818041,0
275917,24.906257,2.696797,0
363652,26.570612,2.770789,0
373198,4.294893,1.163772,0
20608,26.335223,2.765041,0
13029,21.204018,2.901374,0
389441,10.328818,1.415478,0
305719,5.94731,1.25732,0
6533,6.729597,1.251879,0
112717,11.940457,1.571213,0
20569,2.472348,1.098556,0
406138,4.103007,1.169275,0
302983,4.410114,1.1917,0
280381,3.282034,1.138511,0
311188,4.14395,1.222266,0
350546,88.493876,4.162566,3.200912
130743,13.474737,3.515363,0
187201,6.032787,1.208068,0
146700,5.738014,1.247511,0
24207,0.819754,1.016822,0
340936,5.369441,1.230011,0
156932,6.127929,1.265984,0
395702,11.463352,1.464898,0
399865,3.030944,1.125822,0
119872,3.032666,1.1259,0
231262,3.032495,1.125879,0
297270,3.050232,1.126741,0
201067,28.015906,3.417394,0
216809,13.662116,3.544821,0
9427,3.128597,1.130544,0
190101,2.099763,1.081315,0
271038,34.690817,3.419697,0
30705,12.941844,1.446167,0
148822,6.857965,1.16777,0
248285,6.676733,1.291678,0
100859,13.283745,1.591464,0
147878,5.151208,1.208539,0
185266,3.074099,1.127898,0
243426,24.041374,2.603683,0
77390,8.376274,1.39491,0
254634,24.361921,2.611105,0
169603,12.114826,1.578635,0
383146,11.983877,1.488767,0
22961,13.136096,3.603449,0
116613,4.609002,1.201162,0
33570,3.063498,1.127386,0
251639,4.270981,1.136629,0
366046,32.492999,3.02899,0
218913,7.701738,1.49369,0
22873,1.964114,1.174524,0
39645,7.037274,1.456921,0
298999,10.713211,1.653403,0
42076,7.710645,1.494144,0
18256,1.964655,1.174555,0
159917,11.922485,1.716895,0
259893,7.197607,1.465767,0
181548,8.12215,1.516805,0
193920,7.200919,1.465937,0
213715,2.583497,1.209623,0
28637,2.438443,1.201357,0
23467,12.049377,1.723532,0
55066,6.959729,1.4527,0
22055,2.594963,1.210271,0
52080,12.06019,1.7241,0
64641,8.235926,1.522575,0
197732,8.122238,1.516809,0
62870,12.129874,1.727748,0
182299,6.24029,1.413604,0
273260,12.113093,1.726861,0
55256,8.262446,1.523926,0
255528,12.062761,1.724234,0
223101,2.360141,1.196955,0
304980,6.239005,1.413538,0
212812,8.2073,1.520992,0
113121,7.70499,1.493856,0
250384,7.877176,1.503174,0
63308,2.290855,1.192888,0
13990,8.20596,1.52092,0
196601,9.093222,1.568658,0
132493,6.272074,1.415355,0
74073,6.272264,1.415365,0
64621,6.25653,1.414555,0
29567,4.874819,1.21467,0
224710,3.236161,1.087259,0
390023,4.359418,1.181387,0
164535,8.17052,1.369272,0
226590,27.377262,3.380398,0
353167,5.764473,1.397314,0
234788,11.307025,1.458587,0
376551,10.456013,1.42127,0
207070,12.368795,3.584871,0
114870,25.719493,3.25885,0
262334,10.211513,3.487798,0
40515,29.754365,3.213159,0
387291,1.458956,1.048914,0
238472,27.132068,3.363568,0
277017,3.133076,1.130965,0
39930,10.797085,1.436376,0
300689,3.097682,1.129275,0
296981,6.804143,1.305579,0
337986,10.969091,1.488852,0
63201,9.948058,1.427365,0
280983,12.396221,3.364969,0
216395,24.330299,2.659418,0
137603,17.712651,3.605963,0
165180,10.563296,1.339429,0
410977,3.036208,1.077275,0
214830,4.14783,1.157275,0
356250,10.104226,1.491713,0
17741,9.06641,1.367054,0
399953,7.671138,1.338156,0
231848,32.20059,3.459009,0
59306,5.068205,1.174209,0
157389,43.161844,4.25295,0.286816
25337,11.586707,1.385679,0
73593,8.72723,1.343466,0
230609,38.930796,2.53751,0
100462,17.558668,3.601366,0
228725,23.349031,2.706387,0
150870,28.999955,3.162012,0
20481,4.015123,1.173613,0
372678,3.81834,1.107546,0
54210,2.141644,1.034578,0
194712,13.797497,1.525923,0
220405,4.222466,1.125951,0
322617,12.688779,1.565245,0
388417,3.466025,1.127576,0
239243,11.161699,1.497521,0
300646,16.701638,3.58238,0
166866,21.006677,2.882237,0
266583,2.390148,1.198691,0
93973,6.444829,1.424809,0
301032,2.518457,1.205945,0
85582,6.412391,1.42303,0
31585,9.171158,1.572693,0
107331,6.411303,1.422974,0
372431,6.445318,1.424834,0
39856,6.019748,1.238443,0
292272,9.137168,1.570877,0
242544,6.412216,1.423021,0
13451,8.796849,1.552666,0
358916,4.925948,1.340834,0
326371,6.409091,1.42286,0
16890,9.137339,1.570886,0
177969,5.279898,1.360448,0
153753,9.440751,1.587099,0
179841,9.138173,1.570928,0
20340,10.107735,1.622764,0
404161,9.375432,1.583494,0
240590,9.085371,1.568004,0
172429,9.852156,1.60906,0
45623,9.851953,1.60905,0
392034,8.752623,1.550221,0
376225,5.150861,1.353304,0
125499,7.729236,1.348863,0
91934,25.729444,2.74248,0
188174,6.247845,1.229385,0
351208,25.559411,2.726321,0
294437,5.711852,1.225319,0
196820,6.456189,1.289066,0
198188,5.116963,1.166487,0
322082,5.953548,1.215871,0
108830,4.572396,1.200037,0
351889,3.759817,1.161205,0
25633,23.850233,3.103221,0
66158,6.318687,1.232657,0
45764,2.258928,1.039795,0
219285,9.145224,1.413146,0
10280,10.030947,1.384055,0
151633,10.494701,1.467495,0
287123,3.554908,1.194894,0
14926,3.622387,1.134369,0
273022,12.647348,1.517606,0
189295,10.115859,1.434873,0
287551,4.688683,1.20512,0
102328,5.827588,1.251764,0
64935,11.427062,1.464215,0
31492,11.408942,1.548436,0
399854,21.284609,4.831789,0.273112
238535,47.246831,3.340306,1.082564
239129,19.228859,2.815334,0
227095,4.112608,1.156172,0
345676,11.507151,1.496116,0
108328,3.251539,1.118673,0
99028,10.223285,1.392286,0
408918,5.230089,1.204584,0
292975,7.462798,1.271803,0
174430,8.160534,1.368911,0
153989,8.388272,1.328055,0
97821,4.218251,1.134248,0
131996,4.659716,1.062948,0
172545,4.534015,1.174356,0
198862,8.164308,1.369085,0
102528,4.207683,1.225364,0
279696,7.164279,1.464061,0
320636,11.584464,1.688517,0
304422,5.011714,1.345592,0
347622,7.191625,1.46555,0
89992,6.479871,1.240345,0
110407,7.308437,1.328819,0
400678,4.323161,1.165261,0
317473,7.22155,1.324766,0
341925,3.865569,1.165961,0
98378,10.07437,1.441334,0
332130,8.46417,1.342005,0
348614,11.359889,1.546251,0
120939,18.455676,3.625522,0
